"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",39.329773,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020","2020",43.873394,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",41.022393,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",49.742476,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",42.78914,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",41.207243,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021","2021",43.097334,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022","2022",37.04477,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023","2023",36.672213,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",47.08511,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",46.391704,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",38.932811,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",40.266641,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",39.000345,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",34.585476,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",36.935792,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",37.767157,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",38.642751,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",34.973305,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",36.09307,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",36.952632,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q1","T1-2024",37.499068,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q2","T2-2024",31.556077,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004","2004",33.73288,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q2","T2-2004",35.361369,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q1","T1-2004",34.00389,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q4","T4-2004",34.81293,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q3","T3-2004",30.712708,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005","2005",35.271807,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q1","T1-2005",38.263115,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q2","T2-2005",34.713857,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q4","T4-2005",35.285823,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q3","T3-2005",32.615441,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006","2006",31.632046,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q2","T2-2006",30.358871,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q1","T1-2006",33.475432,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q4","T4-2006",32.830606,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q3","T3-2006",29.698768,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007","2007",29.500502,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q1","T1-2007",31.137248,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q2","T2-2007",28.623551,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q4","T4-2007",31.983223,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q3","T3-2007",26.475724,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008","2008",30.71651,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q2","T2-2008",28.899099,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q1","T1-2008",30.561202,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q4","T4-2008",33.901447,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q3","T3-2008",29.783245,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009","2009",34.352274,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q1","T1-2009",33.776064,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q2","T2-2009",32.549078,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q4","T4-2009",38.74208,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q3","T3-2009",32.303768,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010","2010",38.706249,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q2","T2-2010",39.68885,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q1","T1-2010",40.196148,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q4","T4-2010",38.669231,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q3","T3-2010",35.992129,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011","2011",38.813793,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q1","T1-2011",39.233417,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q2","T2-2011",37.699939,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q4","T4-2011",42.033609,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q3","T3-2011",36.078955,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012","2012",46.565715,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q2","T2-2012",46.71871,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q1","T1-2012",48.070481,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q4","T4-2012",48.064812,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q3","T3-2012",43.392473,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013","2013",52.332869,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q1","T1-2013",53.341842,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q2","T2-2013",52.019848,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q4","T4-2013",53.790775,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q3","T3-2013",50.134561,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014","2014",55.697783,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q2","T2-2014",56.80297,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q1","T1-2014",61.2998,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q4","T4-2014",52.883414,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q3","T3-2014",52.096419,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015","2015",52.293998,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q1","T1-2015",54.021784,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q2","T2-2015",54.793394,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q4","T4-2015",52.471608,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q3","T3-2015",47.824176,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016","2016",50.793569,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q2","T2-2016",48.030648,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q1","T1-2016",53.62836,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q4","T4-2016",54.555949,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q3","T3-2016",46.866506,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017","2017",49.484076,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q1","T1-2017",54.386158,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q2","T2-2017",50.090636,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q4","T4-2017",47.988975,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q3","T3-2017",45.60752,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018","2018",45.950977,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",45.294059,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",50.05789,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",46.976615,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",41.60257,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019","2019",44.114772,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",52.789583,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",44.436512,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",40.762014,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",38.99352,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020","2020",42.105916,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",39.351679,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",47.554394,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",39.879426,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",41.410829,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021","2021",39.430151,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022","2022",34.141952,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023","2023",33.070748,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q1","T1-2021",43.500883,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q2","T2-2021",43.279939,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q3","T3-2021",34.042874,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2021-Q4","T4-2021",36.831867,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",35.551434,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",33.75986,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",34.128468,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",33.223008,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",35.357879,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",32.013624,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",32.640069,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2023-Q4","T4-2023",32.306876,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2024-Q1","T1-2024",36.529749,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2024-Q2","T2-2024",30.049984,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004","2004",44.857174,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q2","T2-2004",45.452559,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q1","T1-2004",45.920425,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q4","T4-2004",47.373922,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q3","T3-2004",40.69133,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005","2005",45.396221,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q1","T1-2005",46.54158,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q2","T2-2005",43.812037,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q4","T4-2005",43.412327,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q3","T3-2005",47.865917,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006","2006",40.505872,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q2","T2-2006",41.489931,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q1","T1-2006",44.458807,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q4","T4-2006",40.626796,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q3","T3-2006",34.598176,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007","2007",38.558087,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q1","T1-2007",39.025955,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q2","T2-2007",37.843181,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q4","T4-2007",40.254034,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007-Q3","T3-2007",36.95123,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008","2008",38.906803,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q2","T2-2008",39.752405,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q1","T1-2008",41.024062,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q4","T4-2008",41.749856,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2008-Q3","T3-2008",33.222315,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009","2009",41.225328,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q1","T1-2009",45.442948,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q2","T2-2009",40.131241,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q4","T4-2009",40.987347,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2009-Q3","T3-2009",38.068987,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010","2010",40.555752,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q2","T2-2010",40.507081,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q1","T1-2010",41.340571,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q4","T4-2010",43.744094,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2010-Q3","T3-2010",36.396689,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011","2011",45.351473,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q1","T1-2011",46.02879,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q2","T2-2011",46.109812,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q4","T4-2011",49.386484,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2011-Q3","T3-2011",39.618394,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2012","2012",50.867505,,
